Category,Size,File,Algorithm,Time(us),Comparisons,Swaps
random,10000,data_8.txt,MergeSort,2548,120427,120427
random,10000,data_80.txt,InsertionSort,83796,25010391,25000401
random,10000,data_80.txt,QuickSort,1081,149677,82507
random,10000,data_80.txt,MergeSort,2462,120357,120357
random,10000,data_81.txt,InsertionSort,84253,25388926,25378935
random,10000,data_81.txt,QuickSort,1074,161174,79755
random,10000,data_81.txt,MergeSort,2681,120477,120477
random,10000,data_82.txt,InsertionSort,83399,25053660,25043670
random,10000,data_82.txt,QuickSort,1072,155921,85371
random,10000,data_82.txt,MergeSort,2407,120421,120421
random,10000,data_83.txt,InsertionSort,83734,25151913,25141924
random,10000,data_83.txt,QuickSort,971,150949,80033
random,10000,data_83.txt,MergeSort,2543,120346,120346
random,10000,data_84.txt,InsertionSort,89513,25091783,25081796
random,10000,data_84.txt,QuickSort,989,183441,76719
random,10000,data_84.txt,MergeSort,2474,120477,120477
random,10000,data_85.txt,InsertionSort,80569,25120939,25110953
random,10000,data_85.txt,QuickSort,1173,154250,89137
random,10000,data_85.txt,MergeSort,2606,120388,120388
random,10000,data_86.txt,InsertionSort,85385,25334897,25324907
random,10000,data_86.txt,QuickSort,1398,166334,87804
random,10000,data_86.txt,MergeSort,2632,120414,120414
random,10000,data_87.txt,InsertionSort,93374,25145781,25135789
random,10000,data_87.txt,QuickSort,1194,156670,87292
random,10000,data_87.txt,MergeSort,2592,120382,120382
random,10000,data_88.txt,InsertionSort,87489,25087433,25077441
random,10000,data_88.txt,QuickSort,1071,158086,83724
random,10000,data_88.txt,MergeSort,2490,120396,120396
random,10000,data_89.txt,InsertionSort,92145,25065745,25055750
random,10000,data_89.txt,QuickSort,1091,150023,79252
random,10000,data_89.txt,MergeSort,2432,120485,120485
random,10000,data_9.txt,InsertionSort,83770,25000172,24990177
random,10000,data_9.txt,QuickSort,1073,155834,81182
random,10000,data_9.txt,MergeSort,2605,120324,120324
random,10000,data_90.txt,InsertionSort,91124,25111561,25101568
random,10000,data_90.txt,QuickSort,1078,147595,84289
random,10000,data_90.txt,MergeSort,2479,120448,120448
random,10000,data_91.txt,InsertionSort,89987,25016423,25006436
random,10000,data_91.txt,QuickSort,1307,152192,81906
random,10000,data_91.txt,MergeSort,2547,120416,120416
random,10000,data_92.txt,InsertionSort,88120,24733706,24723713
random,10000,data_92.txt,QuickSort,1218,172132,89054
random,10000,data_92.txt,MergeSort,2462,120373,120373
random,10000,data_93.txt,InsertionSort,85964,25288779,25278788
random,10000,data_93.txt,QuickSort,1053,151671,80759
random,10000,data_93.txt,MergeSort,2510,120407,120407
random,10000,data_94.txt,InsertionSort,92152,25005221,24995234
random,10000,data_94.txt,QuickSort,1038,149696,77245
random,10000,data_94.txt,MergeSort,2515,120433,120433
random,10000,data_95.txt,InsertionSort,94759,24882709,24872724
random,10000,data_95.txt,QuickSort,1116,160529,83627
random,10000,data_95.txt,MergeSort,2600,120443,120443
random,10000,data_96.txt,InsertionSort,92724,24935218,24925223
random,10000,data_96.txt,QuickSort,1132,166353,101545
random,10000,data_96.txt,MergeSort,2582,120440,120440
random,10000,data_97.txt,InsertionSort,90386,25110727,25100738
random,10000,data_97.txt,QuickSort,1139,151557,90697
random,10000,data_97.txt,MergeSort,2520,120425,120425
random,10000,data_98.txt,InsertionSort,88531,24920538,24910547
random,10000,data_98.txt,QuickSort,1307,169666,100799
random,10000,data_98.txt,MergeSort,2562,120564,120564
random,10000,data_99.txt,InsertionSort,87736,25163105,25153116
random,10000,data_99.txt,QuickSort,1124,154958,89579
random,10000,data_99.txt,MergeSort,2565,120558,120558
random,100000,data_0.txt,InsertionSort,9114987,2488365713,2488265729
random,100000,data_0.txt,QuickSort,14207,2133353,1001005
random,100000,data_0.txt,MergeSort,32989,1536754,1536754
random,100000,data_1.txt,InsertionSort,9094221,2496436006,2496336015
random,100000,data_1.txt,QuickSort,14782,2018904,954798
random,100000,data_1.txt,MergeSort,31942,1536591,1536591
random,100000,data_10.txt,InsertionSort,11568549,2495129148,2495029155
random,100000,data_10.txt,QuickSort,20360,2033060,974985
random,100000,data_10.txt,MergeSort,62433,1536785,1536785
random,100000,data_100.txt,InsertionSort,13159966,2493492041,2493392050
random,100000,data_100.txt,QuickSort,15202,1970531,984657
random,100000,data_100.txt,MergeSort,43097,1536257,1536257
random,100000,data_101.txt,InsertionSort,9931677,2495607260,2495507274
random,100000,data_101.txt,QuickSort,14679,2029170,994756
random,100000,data_101.txt,MergeSort,34346,1536489,1536489
random,100000,data_102.txt,InsertionSort,9764316,2496737167,2496637174
random,100000,data_102.txt,QuickSort,16741,2018153,1037699
random,100000,data_102.txt,MergeSort,52270,1536203,1536203
random,100000,data_103.txt,InsertionSort,12777111,2510083564,2509983574
random,100000,data_103.txt,QuickSort,14512,2007229,1021739
random,100000,data_103.txt,MergeSort,32239,1536207,1536207
random,100000,data_104.txt,InsertionSort,10484789,2496032227,2495932238
random,100000,data_104.txt,QuickSort,14305,2047685,965261
random,100000,data_104.txt,MergeSort,33936,1536236,1536236
random,100000,data_105.txt,InsertionSort,10852055,2502221344,2502121356
random,100000,data_105.txt,QuickSort,15481,2063574,1016678
random,100000,data_105.txt,MergeSort,39031,1536264,1536264
random,100000,data_106.txt,InsertionSort,11385359,2498110049,2498010057
random,100000,data_106.txt,QuickSort,16265,2013972,1043498
random,100000,data_106.txt,MergeSort,37954,1536237,1536237
random,100000,data_107.txt,InsertionSort,10980924,2506494018,2506394031
random,100000,data_107.txt,QuickSort,21949,2163544,1130923
random,100000,data_107.txt,MergeSort,56745,1536427,1536427
random,100000,data_108.txt,InsertionSort,11442714,2500406032,2500306042
random,100000,data_108.txt,QuickSort,16711,2123646,1202657
random,100000,data_108.txt,MergeSort,34375,1536336,1536336
random,100000,data_109.txt,InsertionSort,9215955,2512205092,2512105108
random,100000,data_109.txt,QuickSort,15796,2018033,1020453
random,100000,data_109.txt,MergeSort,32631,1536062,1536062
random,100000,data_11.txt,InsertionSort,8575867,2499494230,2499394241
random,100000,data_11.txt,QuickSort,14344,1963866,998388
random,100000,data_11.txt,MergeSort,31387,1536715,1536715
random,100000,data_110.txt,InsertionSort,8986117,2500276242,2500176257
random,100000,data_110.txt,QuickSort,16536,2101348,1065664
random,100000,data_110.txt,MergeSort,35875,1536499,1536499
random,100000,data_111.txt,InsertionSort,9207813,2499026279,2498926290
random,100000,data_111.txt,QuickSort,16909,2048616,1004440
random,100000,data_111.txt,MergeSort,38330,1536651,1536651
random,100000,data_112.txt,InsertionSort,9151643,2499947959,2499847975
random,100000,data_112.txt,QuickSort,15736,2138541,1154726
random,100000,data_112.txt,MergeSort,31931,1536380,1536380
random,100000,data_113.txt,InsertionSort,8821104,2502855005,2502755017
random,100000,data_113.txt,QuickSort,15542,1998258,1015508
random,100000,data_113.txt,MergeSort,34438,1536205,1536205
random,100000,data_114.txt,InsertionSort,9268090,2502969193,2502869202
random,100000,data_114.txt,QuickSort,16822,2073105,993373
random,100000,data_114.txt,MergeSort,35311,1536560,1536560
random,100000,data_115.txt,InsertionSort,9026147,2500914376,2500814384
random,100000,data_115.txt,QuickSort,14508,1996284,975628
random,100000,data_115.txt,MergeSort,34524,1536412,1536412
random,100000,data_116.txt,InsertionSort,10785474,2499807647,2499707658
random,100000,data_116.txt,QuickSort,21184,2190852,1184396
random,100000,data_116.txt,MergeSort,46541,1536386,1536386
random,100000,data_117.txt,InsertionSort,13207229,2503994544,2503894556
random,100000,data_117.txt,QuickSort,18098,2077586,1143094
random,100000,data_117.txt,MergeSort,32162,1536325,1536325
random,100000,data_118.txt,InsertionSort,10839856,2499908099,2499808114
random,100000,data_118.txt,QuickSort,15340,1964509,934983
random,100000,data_118.txt,MergeSort,34126,1536189,1536189
random,100000,data_119.txt,InsertionSort,13415985,2498172164,2498072176
random,100000,data_119.txt,QuickSort,22652,2006847,1049333
random,100000,data_119.txt,MergeSort,62160,1536396,1536396
random,100000,data_12.txt,InsertionSort,12474357,2511254069,2511154080
random,100000,data_12.txt,QuickSort,21943,2211995,1105189
random,100000,data_12.txt,MergeSort,50321,1536568,1536568
random,100000,data_120.txt,InsertionSort,12655532,2501515612,2501415625
random,100000,data_120.txt,QuickSort,18899,1977648,987265
random,100000,data_120.txt,MergeSort,47382,1536441,1536441
random,100000,data_121.txt,InsertionSort,12236119,2505917115,2505817125
random,100000,data_121.txt,QuickSort,16545,2049005,1047319
random,100000,data_121.txt,MergeSort,37486,1536355,1536355
random,100000,data_122.txt,InsertionSort,10573293,2506566373,2506466387
random,100000,data_122.txt,QuickSort,23457,2102867,953527
random,100000,data_122.txt,MergeSort,48660,1536248,1536248
random,100000,data_123.txt,InsertionSort,13922354,2508186895,2508086902
random,100000,data_123.txt,QuickSort,17911,2073177,1050484
random,100000,data_123.txt,MergeSort,60964,1536236,1536236
random,100000,data_124.txt,InsertionSort,10498069,2502733452,2502633468
random,100000,data_124.txt,QuickSort,15615,2031716,1033854
random,100000,data_124.txt,MergeSort,37171,1536161,1536161
random,100000,data_125.txt,InsertionSort,11806476,2495190682,2495090690
random,100000,data_125.txt,QuickSort,19506,1998263,1037387
random,100000,data_125.txt,MergeSort,46813,1535941,1535941
random,100000,data_126.txt,InsertionSort,13810916,2489489037,2489389046
random,100000,data_126.txt,QuickSort,15969,2108361,977311
random,100000,data_126.txt,MergeSort,53156,1536322,1536322
random,100000,data_127.txt,InsertionSort,12533455,2500274993,2500175004
random,100000,data_127.txt,QuickSort,21215,1998520,996508
random,100000,data_127.txt,MergeSort,53445,1536246,1536246
random,100000,data_128.txt,InsertionSort,13569711,2515436740,2515336757
random,100000,data_128.txt,QuickSort,17577,2137451,1123770
random,100000,data_128.txt,MergeSort,35137,1535997,1535997
random,100000,data_129.txt,InsertionSort,10357383,2510291435,2510191445
random,100000,data_129.txt,QuickSort,15826,2110248,1127773
random,100000,data_129.txt,MergeSort,34553,1536299,1536299
random,100000,data_13.txt,InsertionSort,12954993,2495548170,2495448179
random,100000,data_13.txt,QuickSort,23980,2034235,1037362
random,100000,data_13.txt,MergeSort,66194,1536260,1536260
random,100000,data_130.txt,InsertionSort,13016189,2490981941,2490881946
random,100000,data_130.txt,QuickSort,19515,2053667,1001685
random,100000,data_130.txt,MergeSort,53585,1536600,1536600
random,100000,data_131.txt,InsertionSort,12383811,2501674329,2501574343
random,100000,data_131.txt,QuickSort,20414,2045684,1064059
random,100000,data_131.txt,MergeSort,48257,1536422,1536422
random,100000,data_132.txt,InsertionSort,13333844,2500504656,2500404667
random,100000,data_132.txt,QuickSort,19319,2030721,1019004
random,100000,data_132.txt,MergeSort,38743,1536339,1536339
random,100000,data_133.txt,InsertionSort,10364555,2499715698,2499615706
random,100000,data_133.txt,QuickSort,14400,1957350,958886
random,100000,data_133.txt,MergeSort,38900,1536351,1536351
random,100000,data_134.txt,InsertionSort,13493103,2503106273,2503006281
random,100000,data_134.txt,QuickSort,21764,1989427,954462
random,100000,data_134.txt,MergeSort,51993,1536446,1536446
random,100000,data_135.txt,InsertionSort,11911076,2494264288,2494164306
random,100000,data_135.txt,QuickSort,16025,1934089,1012207
random,100000,data_135.txt,MergeSort,37019,1536460,1536460
random,100000,data_136.txt,InsertionSort,12704736,2492306072,2492206078
random,100000,data_136.txt,QuickSort,17569,2007262,961171
random,100000,data_136.txt,MergeSort,49769,1536413,1536413
random,100000,data_137.txt,InsertionSort,13984560,2503226492,2503126499
random,100000,data_137.txt,QuickSort,18755,1995074,1031491
random,100000,data_137.txt,MergeSort,52111,1536353,1536353
random,100000,data_138.txt,InsertionSort,13073119,2499963893,2499863903
random,100000,data_138.txt,QuickSort,16794,2150791,1063474
random,100000,data_138.txt,MergeSort,44125,1536373,1536373
random,100000,data_139.txt,InsertionSort,12752164,2510186374,2510086383
random,100000,data_139.txt,QuickSort,19313,2058914,1009125
random,100000,data_139.txt,MergeSort,40849,1536389,1536389
random,100000,data_14.txt,InsertionSort,10375601,2500117102,2500017115
random,100000,data_14.txt,QuickSort,16686,2087413,1136703
random,100000,data_14.txt,MergeSort,40666,1536287,1536287
random,100000,data_140.txt,InsertionSort,12710461,2497957688,2497857700
random,100000,data_140.txt,QuickSort,22902,2103167,1142976
random,100000,data_140.txt,MergeSort,43628,1536440,1536440
random,100000,data_141.txt,InsertionSort,12299948,2502488175,2502388190
random,100000,data_141.txt,QuickSort,20428,2040494,1015279
random,100000,data_141.txt,MergeSort,43830,1536125,1536125
random,100000,data_142.txt,InsertionSort,12495534,2504004834,2503904847
random,100000,data_142.txt,QuickSort,17997,1963546,945590
random,100000,data_142.txt,MergeSort,40437,1536248,1536248
random,100000,data_143.txt,InsertionSort,9782815,2505669321,2505569335
random,100000,data_143.txt,QuickSort,15591,2022210,1016030
random,100000,data_143.txt,MergeSort,35447,1536533,1536533
random,100000,data_144.txt,InsertionSort,9547197,2498114762,2498014771
random,100000,data_144.txt,QuickSort,13915,1961426,954979
random,100000,data_144.txt,MergeSort,36355,1536743,1536743
random,100000,data_145.txt,InsertionSort,10415314,2496247540,2496147547
random,100000,data_145.txt,QuickSort,19759,2173212,987372
random,100000,data_145.txt,MergeSort,45681,1536470,1536470
random,100000,data_146.txt,InsertionSort,12425598,2500957582,2500857588
random,100000,data_146.txt,QuickSort,15447,2005268,984160
random,100000,data_146.txt,MergeSort,32476,1536127,1536127
random,100000,data_147.txt,InsertionSort,10892314,2497720221,2497620236
random,100000,data_147.txt,QuickSort,19543,2153034,1181764
random,100000,data_147.txt,MergeSort,38234,1536553,1536553
random,100000,data_148.txt,InsertionSort,13778409,2498218130,2498118145
random,100000,data_148.txt,QuickSort,24350,2012485,1016609
random,100000,data_148.txt,MergeSort,53930,1536322,1536322
random,100000,data_149.txt,InsertionSort,13906261,2503689192,2503589207
random,100000,data_149.txt,QuickSort,14836,2056305,1018005
random,100000,data_149.txt,MergeSort,48569,1536279,1536279
random,100000,data_15.txt,InsertionSort,12436121,2491280826,2491180844
random,100000,data_15.txt,QuickSort,16349,1966777,991556
random,100000,data_15.txt,MergeSort,52590,1536126,1536126
random,100000,data_150.txt,InsertionSort,11481515,2498593903,2498493915
random,100000,data_150.txt,QuickSort,15911,2067392,1040348
random,100000,data_150.txt,MergeSort,37884,1536556,1536556
random,100000,data_151.txt,InsertionSort,9982747,2511150591,2511050602
random,100000,data_151.txt,QuickSort,18562,2092274,1063299
random,100000,data_151.txt,MergeSort,32227,1536392,1536392
random,100000,data_152.txt,InsertionSort,10875825,2504636011,2504536019
random,100000,data_152.txt,QuickSort,16519,2082530,1143696
random,100000,data_152.txt,MergeSort,33330,1536364,1536364
random,100000,data_153.txt,InsertionSort,10792892,2494741716,2494641722
random,100000,data_153.txt,QuickSort,19054,2091962,1002217
random,100000,data_153.txt,MergeSort,41818,1536344,1536344
random,100000,data_154.txt,InsertionSort,11668015,2501991096,2501891108
random,100000,data_154.txt,QuickSort,14533,1948855,1041046
random,100000,data_154.txt,MergeSort,32578,1536549,1536549
random,100000,data_155.txt,InsertionSort,11524423,2499814734,2499714740
random,100000,data_155.txt,QuickSort,13946,1959640,1022086
random,100000,data_155.txt,MergeSort,32686,1536581,1536581
